match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,collection_status,play_status,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,season_name,result
3918969,2024-01-25,03:06:00.000,Mexico - Liga MX,2023/2024,Juárez,América,0,2,,False,False,Complete,Normal,available,available,2024-02-03T19:25:40.918944,2024-02-03T19:25:40.918944,4,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Luis Enrique Santander Aguirre,Diego Andrei Mejía Campo,André Soares Jardine,1.1.0,2,2,2023/2024,Win
3919008,2024-02-18,01:00:00.000,Mexico - Liga MX,2023/2024,Pachuca,América,2,1,,False,False,Complete,Normal,available,available,2024-02-26T10:38:29.308869,2024-02-26T10:38:29.308869,7,Clausura,Estadio Hidalgo,Víctor Alfonso Cáceres Hernández,Jorge Guillermo Almada Álves,André Soares Jardine,1.1.0,2,2,2023/2024,Loss
3937184,2024-05-16,02:05:00.000,Mexico - Liga MX,2023/2024,Guadalajara,América,0,0,,False,False,Complete,Normal,available,available,2024-05-23T16:11:48.298368,2024-05-23T16:11:48.298368,22,Clausura - Semi-finals,Estadio Akron,Óscar Mejía García,Fernando Rubén Gago,André Soares Jardine,1.1.0,2,2,2023/2024,Draw
3936618,2024-05-12,00:00:00.000,Mexico - Liga MX,2023/2024,América,Pachuca,1,1,,False,False,Complete,Normal,available,available,2024-05-21T13:23:37.940150,2024-05-21T13:23:37.940150,21,Clausura - Quarter-finals,Estadio Azteca,Víctor Alfonso Cáceres Hernández,André Soares Jardine,Jorge Guillermo Almada Álves,1.1.0,2,2,2023/2024,Draw
3919022,2024-02-25,03:10:00.000,Mexico - Liga MX,2023/2024,América,Cruz Azul,1,0,,False,False,Complete,Normal,available,available,2024-02-25T17:35:54.988877,2024-02-25T17:35:54.988877,8,Clausura,Estadio Azteca,Óscar Mejía García,André Soares Jardine,Martin Anselmi,1.1.0,2,2,2023/2024,Win
3919081,2024-04-14,01:05:00.000,Mexico - Liga MX,2023/2024,América,Toluca,5,1,,False,False,Complete,Normal,available,available,2024-04-14T16:57:03.741445,2024-04-14T16:57:03.741445,15,Clausura,Estadio Azteca,Adonai Escobedo González,André Soares Jardine,Renato Manuel Alves Paiva,1.1.0,2,2,2023/2024,Win
3919045,2024-03-10,03:00:00.000,Mexico - Liga MX,2023/2024,América,Tigres UANL,2,0,,False,False,Complete,Normal,available,available,2024-05-21T19:04:45.344447,2024-05-21T19:04:45.344447,11,Clausura,Estadio Azteca,Víctor Alfonso Cáceres Hernández,André Soares Jardine,Robert Dante Siboldi Badiola,1.1.0,2,2,2023/2024,Win
3937694,2024-05-24,02:00:00.000,Mexico - Liga MX,2023/2024,Cruz Azul,América,1,1,,False,False,Complete,Normal,available,available,2024-06-11T03:25:44.035399,2024-06-11T03:25:44.035399,24,Clausura - Finals,Estadio Ciudad de los Deportes,Fernando Hernández Gómez,Martin Anselmi,André Soares Jardine,1.1.0,2,2,2023/2024,Draw
3937186,2024-05-19,02:00:00.000,Mexico - Liga MX,2023/2024,América,Guadalajara,1,0,,False,False,Complete,Normal,available,available,2024-05-19T16:20:08.069518,2024-05-19T16:20:08.069518,23,Clausura - Semi-finals,Estadio Azteca,César Arturo Ramos Palazuelos,André Soares Jardine,Fernando Rubén Gago,1.1.0,2,2,2023/2024,Win
3917453,2023-12-03,01:00:00.000,Mexico - Liga MX,2023/2024,América,León,2,0,,False,False,Complete,Normal,available,available,2023-12-31T00:42:40.989289,2023-12-31T00:42:40.989289,21,Apertura - Quarter-finals,Estadio Azteca,Fernando Guerrero Ramírez,André Soares Jardine,Nicolás Ricardo Larcamón,1.1.0,2,2,2023/2024,Win
3889769,2023-11-02,03:00:00.000,Mexico - Liga MX,2023/2024,Atlético San Luis,América,0,1,,False,False,Complete,Normal,available,available,2023-11-02T16:55:16.788160,2023-11-02T16:55:16.788160,15,Apertura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Fernando Guerrero Ramírez,Gustavo Jose Da Silva Leal,André Soares Jardine,1.1.0,2,2,2023/2024,Win
3889715,2023-09-24,18:00:00.000,Mexico - Liga MX,2023/2024,Toluca,América,1,1,,False,False,Complete,Normal,available,available,2023-09-25T10:11:33.056633,2023-09-25T10:11:33.056633,9,Apertura,Estadio Nemesio Díez,Adonai Escobedo González,Marcos Ignacio Ambriz Espinoza,André Soares Jardine,1.1.0,2,2,2023/2024,Draw
3917856,2023-12-07,03:00:00.000,Mexico - Liga MX,2023/2024,Atlético San Luis,América,0,5,,False,False,Complete,Normal,available,available,2023-12-08T11:00:48.093305,2023-12-08T11:00:48.093305,22,Semi-finals,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Adonai Escobedo González,Gustavo Jose Da Silva Leal,André Soares Jardine,1.1.0,2,2,2023/2024,Win
3889758,2023-10-29,03:10:00.000,Mexico - Liga MX,2023/2024,Monterrey,América,0,3,,False,False,Complete,Normal,available,available,2024-09-28T13:11:03.577603,2024-09-28T13:11:03.577603,14,Apertura,Estadio BBVA,Adonai Escobedo González,Fernando Ortiz,André Soares Jardine,1.1.0,2,2,2023/2024,Win
3889669,2023-08-21,03:10:00.000,Mexico - Liga MX,2023/2024,América,Atlas,1,1,,False,False,Complete,Normal,available,available,2023-08-24T10:19:24.178299,2023-08-24T10:19:24.178299,4,Apertura,Estadio Jalisco,Adonai Escobedo González,André Soares Jardine,Benjamín Mora Mendívil,1.1.0,2,2,2023/2024,Draw
3919103,2024-01-21,01:05:00.000,Mexico - Liga MX,2023/2024,América,Querétaro,2,0,,False,False,Complete,Normal,available,available,2024-01-21T15:15:35.232037,2024-01-21T15:15:35.232037,2,Clausura,Estadio Azteca,Maximiliano Quintero Hernández,André Soares Jardine,Mauro Néstor Gerk Larrea,1.1.0,2,2,2023/2024,Win
3919088,2024-04-21,03:10:00.000,Mexico - Liga MX,2023/2024,Pumas UNAM,América,2,1,,False,False,Complete,Normal,available,available,2024-04-21T19:48:16.153060,2024-04-21T19:48:16.153060,16,Clausura,Estadio Olímpico de Universitario (Ciudad de México),Fernando Guerrero Ramírez,Gustavo Alberto Lema,André Soares Jardine,1.1.0,2,2,2023/2024,Loss
3889732,2023-10-07,03:00:00.000,Mexico - Liga MX,2023/2024,Mazatlán,América,1,2,,False,False,Complete,Normal,available,available,2023-10-29T02:04:18.432069,2023-10-29T02:04:18.432069,12,Apertura,Estadio El Encanto,Óscar Mejía García,Ismael Rescalvo Sánchez,André Soares Jardine,1.1.0,2,2,2023/2024,Win
3917452,2023-11-30,01:06:00.000,Mexico - Liga MX,2023/2024,León,América,2,2,,False,False,Complete,Normal,available,available,2023-11-30T16:50:31.053189,2023-11-30T16:50:31.053189,20,Apertura - Quarter-finals,Estadio León,Marco Antonio Ortíz Nava,Nicolás Ricardo Larcamón,André Soares Jardine,1.1.0,2,2,2023/2024,Draw
3937695,2024-05-27,01:00:00.000,Mexico - Liga MX,2023/2024,América,Cruz Azul,1,0,,False,False,Complete,Normal,available,available,2024-06-11T11:02:19.294223,2024-06-11T11:02:19.294223,25,Clausura - Finals,Estadio Azteca,Marco Antonio Ortíz Nava,André Soares Jardine,Martin Anselmi,1.1.0,2,2,2023/2024,Win
3886545,2023-05-19,02:10:00.000,Mexico - Liga MX,2022/2023,Guadalajara,América,0,1,,False,False,Complete,Normal,available,available,2023-05-19T20:42:00.700818,2023-05-19T20:42:00.700818,21,Clausura - Semi-finals,Estadio Akron,César Arturo Ramos Palazuelos,Veljko Paunovic,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3870379,2023-01-07,23:00:00.000,Mexico - Liga MX,2022/2023,América,Querétaro,0,0,,False,False,Complete,Normal,available,available,2023-03-17T05:08:00.762814,2023-03-17T05:08:00.762814,1,Clausura,Estadio Azteca,Víctor Alfonso Cáceres Hernández,Fernando Ortiz,Mauro Néstor Gerk Larrea,1.1.0,2,2,2022/2023,Draw
3835225,2022-09-11,00:00:00.000,Mexico - Liga MX,2022/2023,Necaxa,América,1,2,,False,False,Complete,Normal,available,available,2022-12-13T23:54:19.943573,2022-12-13T23:54:19.943573,14,Regular Season,Estadio Victoria de Aguascalientes,Fernando Guerrero Ramírez,Jaime Arturo Lozano Espín,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3870462,2023-03-05,01:05:00.000,Mexico - Liga MX,2022/2023,América,Pachuca,0,3,,False,False,Complete,Normal,available,available,2023-10-18T03:18:21.191512,2023-10-18T03:18:21.191512,10,Clausura,Estadio Azteca,Adonai Escobedo González,Fernando Ortiz,Jorge Guillermo Almada Álves,1.1.0,2,2,2022/2023,Loss
3870443,2023-02-20,01:05:00.000,Mexico - Liga MX,2022/2023,América,Tijuana,2,1,,False,False,Complete,Normal,available,available,2023-07-25T14:32:25.035639,2023-07-25T14:32:25.035639,8,Clausura,Estadio Azteca,Fernando Guerrero Ramírez,Fernando Ortiz,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023,Win
3886180,2023-05-14,03:16:00.000,Mexico - Liga MX,2022/2023,América,Atlético San Luis,1,2,,False,False,Complete,Normal,available,available,2023-05-26T00:50:17.806368,2023-05-26T00:50:17.806368,20,Clausura - Quarter-finals,Estadio Azteca,Daniel Quintero Huittrón,Fernando Ortiz,André Soares Jardine,1.1.0,2,2,2022/2023,Loss
3835114,2022-07-10,02:05:00.000,Mexico - Liga MX,2022/2023,Monterrey,América,3,2,,False,False,Complete,Normal,available,available,2022-12-02T01:03:24.431866,2022-12-02T01:03:24.431866,2,Regular Season,Estadio BBVA,Marco Antonio Ortíz Nava,Víctor Manuel Vucetich Rojas,Fernando Ortiz,1.1.0,2,2,2022/2023,Loss
3835245,2022-10-01,00:00:00.000,Mexico - Liga MX,2022/2023,Puebla,América,1,2,,False,False,Complete,Normal,available,available,2022-12-02T02:34:08.397855,2022-12-02T02:34:08.397855,17,Regular Season,Estadio Cuauhtémoc,Marco Antonio Ortíz Nava,Nicolás Ricardo Larcamón,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835187,2022-08-21,02:05:00.000,Mexico - Liga MX,2022/2023,América,Cruz Azul,7,0,,False,False,Complete,Normal,available,available,2022-12-02T01:44:10.250762,2022-12-02T01:44:10.250762,10,Regular Season,Estadio Azteca,Luis Enrique Santander Aguirre,Fernando Ortiz,Diego Vicente Aguirre Camblor,1.1.0,2,2,2022/2023,Win
3835169,2022-08-14,00:05:00.000,Mexico - Liga MX,2022/2023,Pumas UNAM,América,0,3,,False,False,Complete,Normal,available,available,2022-12-02T01:36:23.230150,2022-12-02T01:36:23.230150,8,Regular Season,Estadio Olímpico de Universitario (Ciudad de México),Adonai Escobedo González,Andrés Luciano Lillini,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835234,2022-09-15,02:05:00.000,Mexico - Liga MX,2022/2023,América,Santos Laguna,3,3,,False,False,Complete,Normal,available,available,2022-12-02T02:23:41.942550,2022-12-02T02:23:41.942550,5,Regular Season,Estadio Azteca,Fernando Hernández Gómez,Fernando Ortiz,Eduardo Fentanes Orozco,1.1.0,2,2,2022/2023,Draw
3886185,2023-05-11,03:10:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,América,1,3,,False,False,Complete,Normal,available,available,2023-10-16T09:13:50.616289,2023-10-16T09:13:50.616289,19,Clausura - Quarter-finals,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Fernando Guerrero Ramírez,André Soares Jardine,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835237,2022-09-18,01:00:00.000,Mexico - Liga MX,2022/2023,América,Guadalajara,2,1,,False,False,Complete,Normal,available,available,2022-12-02T02:27:00.537786,2022-12-02T02:27:00.537786,15,Regular Season,Estadio Azteca,Adonai Escobedo González,Fernando Ortiz,Ricardo Cadena Martínez,1.1.0,2,2,2022/2023,Win
3864712,2022-10-16,01:06:00.000,Mexico - Liga MX,2022/2023,América,Puebla,5,1,,False,False,Complete,Normal,available,available,2022-12-02T02:53:21.875196,2022-12-02T02:53:21.875196,20,Quarter-finals,Estadio Azteca,Daniel Quintero Huittrón,Fernando Ortiz,Nicolás Ricardo Larcamón,1.1.0,2,2,2022/2023,Win
3870416,2023-02-05,03:05:00.000,Mexico - Liga MX,2022/2023,Santos Laguna,América,2,2,,False,False,Complete,Normal,available,available,2023-02-16T10:18:46.772750,2023-02-16T10:18:46.772750,5,Clausura,Estadio Nuevo Corona,Diego Montaño Robles,Eduardo Fentanes Orozco,Fernando Ortiz,1.1.0,2,2,2022/2023,Draw
3870409,2023-01-29,03:05:00.000,Mexico - Liga MX,2022/2023,América,Mazatlán,6,0,,False,False,Complete,Normal,available,available,2024-09-21T16:48:50.083061,2024-09-21T16:48:50.083061,4,Clausura,Estadio Azteca,Luis Enrique Santander Aguirre,Fernando Ortiz,Gabriel Esteban Caballero Schiker,1.1.0,2,2,2022/2023,Win
3886547,2023-05-22,02:00:00.000,Mexico - Liga MX,2022/2023,América,Guadalajara,1,3,,False,False,Complete,Normal,available,available,2024-09-22T13:44:36.397432,2024-09-22T13:44:36.397432,22,Clausura - Semi-finals,Estadio Azteca,Víctor Alfonso Cáceres Hernández,Fernando Ortiz,Veljko Paunovic,1.1.0,2,2,2022/2023,Loss
3870470,2023-03-12,03:10:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,América,0,2,,False,False,Complete,Normal,available,available,2023-03-23T21:39:13.378703,2023-03-23T21:39:13.378703,11,Clausura,Estadio Universitario de Nuevo León,Víctor Alfonso Cáceres Hernández,Marco Antonio Ruiz García,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3870504,2023-04-16,03:10:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,América,1,3,,False,False,Complete,Normal,available,available,2024-03-10T14:14:43.493302,2024-03-10T14:14:43.493302,15,Clausura,Estadio Azteca,Fernando Guerrero Ramírez,Ricardo Ferretti,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835191,2022-08-24,02:05:00.000,Mexico - Liga MX,2022/2023,Querétaro,América,0,1,,False,False,Complete,Normal,available,available,2022-08-24T14:24:12.509623,2022-08-24T14:24:12.509623,16,Regular Season,Estadio La Corregidora,Víctor Alfonso Cáceres Hernández,Mauro Néstor Gerk Larrea,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835198,2022-08-27,02:05:00.000,Mexico - Liga MX,2022/2023,Mazatlán,América,1,3,,False,False,Complete,Normal,available,available,2023-06-20T13:58:29.445148,2023-06-20T13:58:29.445148,11,Regular Season,Estadio El Encanto,Erick Yair Miranda Galindo,Gabriel Esteban Caballero Schiker,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835119,2022-07-14,02:00:00.000,Mexico - Liga MX,2022/2023,América,Toluca,1,0,,False,False,Complete,Normal,available,available,2023-07-25T01:28:35.709618,2023-07-25T01:28:35.709618,3,Regular Season,Estadio Azteca,Adonai Escobedo González,Fernando Ortiz,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023,Win
3870520,2023-04-29,03:05:00.000,Mexico - Liga MX,2022/2023,Juárez,América,0,1,,False,False,Complete,Normal,available,available,2023-06-06T01:10:36.941361,2023-06-06T01:10:36.941361,17,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Daniel Quintero Huittrón,Diego Andrei Mejía Campo,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3864713,2022-10-13,00:06:00.000,Mexico - Liga MX,2022/2023,Puebla,América,1,6,,False,False,Complete,Normal,available,available,2022-12-02T02:49:52.264897,2022-12-02T02:49:52.264897,19,Quarter-finals,Estadio Cuauhtémoc,Marco Antonio Ortíz Nava,Nicolás Ricardo Larcamón,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3865781,2022-10-20,02:06:00.000,Mexico - Liga MX,2022/2023,Toluca,América,2,1,,False,False,Complete,Normal,available,available,2022-12-02T03:00:05.163013,2022-12-02T03:00:05.163013,21,Semi-finals,Estadio Nemesio Díez,Marco Antonio Ortíz Nava,Marcos Ignacio Ambriz Espinoza,Fernando Ortiz,1.1.0,2,2,2022/2023,Loss
3835218,2022-09-07,02:05:00.000,Mexico - Liga MX,2022/2023,América,Atlético San Luis,3,0,,False,False,Complete,Normal,available,available,2023-03-28T13:54:35.223192,2023-03-28T13:54:35.223192,13,Regular Season,Estadio Azteca,Víctor Alfonso Cáceres Hernández,Fernando Ortiz,André Soares Jardine,1.1.0,2,2,2022/2023,Win
3870495,2023-04-09,03:10:00.000,Mexico - Liga MX,2022/2023,América,Monterrey,2,1,,False,False,Complete,Normal,available,available,2023-04-09T22:19:31.204513,2023-04-09T22:19:31.204513,14,Clausura,Estadio Azteca,Víctor Alfonso Cáceres Hernández,Fernando Ortiz,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023,Win
3835177,2022-08-18,02:05:00.000,Mexico - Liga MX,2022/2023,Pachuca,América,0,3,,False,False,Complete,Normal,available,available,2022-08-18T17:07:20.603494,2022-08-18T17:07:20.603494,9,Regular Season,Estadio Hidalgo,César Arturo Ramos Palazuelos,Jorge Guillermo Almada Álves,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3835133,2022-07-24,01:00:00.000,Mexico - Liga MX,2022/2023,Tijuana,América,2,0,,False,False,Complete,Normal,available,available,2022-12-02T01:14:23.397467,2022-12-02T01:14:23.397467,4,Regular Season,Estadio Caliente,Fernando Hernández Gómez,Ricardo Alfredo Valiño,Fernando Ortiz,1.1.0,2,2,2022/2023,Loss
3870389,2023-01-15,01:05:00.000,Mexico - Liga MX,2022/2023,Toluca,América,2,2,,False,False,Complete,Normal,available,available,2023-05-13T12:10:37.078432,2023-05-13T12:10:37.078432,2,Clausura,Estadio Nemesio Díez,Fernando Guerrero Ramírez,Marcos Ignacio Ambriz Espinoza,Fernando Ortiz,1.1.0,2,2,2022/2023,Draw
3870431,2023-02-15,03:05:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,América,1,3,,False,False,Complete,Normal,available,available,2023-07-25T15:40:38.731951,2023-07-25T15:40:38.731951,7,Clausura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Fernando Hernández Gómez,André Soares Jardine,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3870516,2023-04-23,03:10:00.000,Mexico - Liga MX,2022/2023,América,Pumas UNAM,1,1,,False,False,Complete,Normal,available,available,2023-05-03T14:00:20.100453,2023-05-03T14:00:20.100453,16,Clausura,Estadio Azteca,César Arturo Ramos Palazuelos,Fernando Ortiz,Antonio Ricardo Mohamed Matijevich,1.1.0,2,2,2022/2023,Draw
3870489,2023-04-02,01:05:00.000,Mexico - Liga MX,2022/2023,América,León,2,2,,False,False,Complete,Normal,available,available,2023-04-13T19:28:06.723817,2023-04-13T19:28:06.723817,13,Clausura,Estadio Azteca,Fernando Hernández Gómez,Fernando Ortiz,Nicolás Ricardo Larcamón,1.1.0,2,2,2022/2023,Draw
3870426,2023-02-11,23:00:00.000,Mexico - Liga MX,2022/2023,América,Necaxa,2,1,,False,False,Complete,Normal,available,available,2023-03-30T21:46:18.882685,2023-03-30T21:46:18.882685,6,Clausura,Estadio Azteca,Ismael Rosario Lopez Peñuelas,Fernando Ortiz,Andrés Luciano Lillini,1.1.0,2,2,2022/2023,Win
3870451,2023-02-26,03:05:00.000,Mexico - Liga MX,2022/2023,Atlas,América,2,2,,False,False,Complete,Normal,available,available,2023-02-27T08:50:11.516714,2023-02-27T08:50:11.516714,9,Clausura,Estadio Jalisco,Luis Enrique Santander Aguirre,Benjamín Mora Mendívil,Fernando Ortiz,1.1.0,2,2,2022/2023,Draw
3865780,2022-10-23,01:06:00.000,Mexico - Liga MX,2022/2023,América,Toluca,1,1,,False,False,Complete,Normal,available,available,2022-12-02T02:59:03.710592,2022-12-02T02:59:03.710592,22,Semi-finals,Estadio Azteca,Adonai Escobedo González,Fernando Ortiz,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023,Draw
3870395,2023-01-22,01:10:00.000,Mexico - Liga MX,2022/2023,América,Puebla,2,2,,False,False,Complete,Normal,available,available,2023-02-17T15:44:10.024230,2023-02-17T15:44:10.024230,3,Clausura,Estadio Azteca,Óscar Mejía García,Fernando Ortiz,Eduardo Arce Peña,1.1.0,2,2,2022/2023,Draw
3835105,2022-07-03,02:05:00.000,Mexico - Liga MX,2022/2023,América,Atlas,0,0,,False,False,Complete,Normal,available,available,2022-12-02T00:54:30.089984,2022-12-02T00:54:30.089984,1,Regular Season,Estadio Azteca,Fernando Guerrero Ramírez,Fernando Ortiz,Diego Martín Cocca Pera,1.1.0,2,2,2022/2023,Draw
3835213,2022-09-04,02:05:00.000,Mexico - Liga MX,2022/2023,América,Tigres UANL,2,1,,False,False,Complete,Normal,available,available,2023-07-15T10:32:45.294963,2023-07-15T10:32:45.294963,12,Regular Season,Estadio Azteca,Diego Montaño Robles,Fernando Ortiz,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023,Win
3835152,2022-08-01,02:05:00.000,Mexico - Liga MX,2022/2023,León,América,3,2,,False,False,Complete,Normal,available,available,2022-12-02T01:26:33.652581,2022-12-02T01:26:33.652581,6,Regular Season,Estadio León,Óscar Macías Romo,Renato Manuel Alves Paiva,Fernando Ortiz,1.1.0,2,2,2022/2023,Loss
3835162,2022-08-08,01:05:00.000,Mexico - Liga MX,2022/2023,América,Juárez,2,1,,False,False,Complete,Normal,available,available,2022-12-02T01:34:04.777039,2022-12-02T01:34:04.777039,7,Regular Season,Estadio Azteca,Luis Enrique Santander Aguirre,Fernando Ortiz,Rolando Hernán Cristante Mandarino,1.1.0,2,2,2022/2023,Win
3870479,2023-03-19,03:10:00.000,Mexico - Liga MX,2022/2023,Guadalajara,América,2,4,,False,False,Complete,Normal,available,available,2023-04-13T07:28:59.212715,2023-04-13T07:28:59.212715,12,Clausura,Estadio Akron,Marco Antonio Ortíz Nava,Veljko Paunovic,Fernando Ortiz,1.1.0,2,2,2022/2023,Win
3799494,2021-10-24,00:00:00.000,Mexico - Liga MX,2021/2022,América,Tigres UANL,1,0,,False,False,Complete,Normal,available,available,2021-11-25T23:21:14.238383,2021-11-25T23:21:14.238383,15,Apertura,Estadio Azteca,Fernando Guerrero Ramírez,Santiago Hernán Solari Poggio,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2021/2022,Win
3816673,2022-04-21,02:00:00.000,Mexico - Liga MX,2021/2022,América,León,2,0,,False,False,Complete,Normal,available,available,2022-05-02T13:54:33.629706,2022-05-02T13:54:33.629706,15,Clausura,Estadio Azteca,Diego Montaño Robles,Fernando Ortiz,Ariel Enrique Holan,1.1.0,2,2,2021/2022,Win
3799481,2021-08-08,00:00:00.000,Mexico - Liga MX,2021/2022,América,Puebla,2,0,,False,False,Complete,Normal,available,available,2021-08-09T16:30:05.822000,2021-08-09T16:30:05.822000,3,Apertura,Estadio Azteca,César Arturo Ramos Palazuelos,Santiago Hernán Solari Poggio,Nicolás Ricardo Larcamón,1.1.0,2,2,2021/2022,Win
3816730,2022-05-01,02:00:00.000,Mexico - Liga MX,2021/2022,América,Cruz Azul,0,0,,False,False,Complete,Normal,available,available,2022-05-02T15:00:15.815284,2022-05-02T15:00:15.815284,17,Clausura,Estadio Azteca,Marco Antonio Ortíz Nava,Fernando Ortiz,Juan Máximo Reynoso Guzmán,1.1.0,2,2,2021/2022,Draw
3799493,2021-09-19,00:00:00.000,Mexico - Liga MX,2021/2022,Toluca,América,3,1,,False,False,Complete,Normal,available,available,2021-09-24T17:14:21.502209,2021-09-24T17:14:21.502209,9,Apertura,Estadio Nemesio Díez,Jorge Isaac Rojas Castillo,Rolando Hernán Cristante Mandarino,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Loss
3816681,2022-04-03,01:00:00.000,Mexico - Liga MX,2021/2022,Necaxa,América,0,1,,False,False,Complete,Normal,available,available,2022-04-04T23:04:39.877073,2022-04-04T23:04:39.877073,12,Clausura,Estadio Victoria de Aguascalientes,Daniel Quintero Huittrón,Jaime Arturo Lozano Espín,Fernando Ortiz,1.1.0,2,2,2021/2022,Win
3832382,2022-05-20,01:00:00.000,Mexico - Liga MX,2021/2022,América,Pachuca,1,1,,False,False,Complete,Normal,available,available,2022-05-20T17:05:18.137616,2022-05-20T17:05:18.137616,21,Semi-finals,Estadio Azteca,Jorge Antonio Pérez Durán,Fernando Ortiz,Jorge Guillermo Almada Álves,1.1.0,2,2,2021/2022,Draw
3799444,2021-10-20,00:05:00.000,Mexico - Liga MX,2021/2022,América,Santos Laguna,2,1,,False,False,Complete,Normal,available,available,2021-10-23T19:55:47.271834,2021-10-23T19:55:47.271834,14,Apertura,Estadio Azteca,Marco Antonio Ortíz Nava,Santiago Hernán Solari Poggio,Jorge Guillermo Almada Álves,1.1.0,2,2,2021/2022,Win
3799455,2021-09-26,02:00:00.000,Mexico - Liga MX,2021/2022,América,Guadalajara,0,0,,False,False,Complete,Normal,available,available,2021-09-29T19:36:36.030973,2021-09-29T19:36:36.030973,10,Apertura,Estadio Azteca,César Arturo Ramos Palazuelos,Santiago Hernán Solari Poggio,Marcelo Michel Leaño,1.1.0,2,2,2021/2022,Draw
3816664,2022-02-17,01:00:00.000,Mexico - Liga MX,2021/2022,Mazatlán,América,2,1,,False,False,Complete,Normal,available,available,2022-02-18T23:02:32.835779,2022-02-18T23:02:32.835779,2,Clausura,Estadio El Encanto,Jorge Antonio Pérez Durán,Beñat San José Gil,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Loss
3816798,2022-03-06,01:06:00.000,Mexico - Liga MX,2021/2022,Monterrey,América,2,1,,False,False,Complete,Normal,available,available,2022-03-30T14:36:25.318619,2022-03-30T14:36:25.318619,9,Clausura,Estadio BBVA,Erick Yair Miranda Galindo,Víctor Manuel Vucetich Rojas,Fernando Ortiz,1.1.0,2,2,2021/2022,Loss
3831920,2022-05-12,02:05:00.000,Mexico - Liga MX,2021/2022,Puebla,América,1,1,,False,False,Complete,Normal,available,available,2022-05-20T16:15:08.469543,2022-05-20T16:15:08.469543,19,Quarter-finals,Estadio Cuauhtémoc,Luis Enrique Santander Aguirre,Nicolás Ricardo Larcamón,Fernando Ortiz,1.1.0,2,2,2021/2022,Draw
3816758,2022-01-08,03:00:00.000,Mexico - Liga MX,2021/2022,Puebla,América,1,1,,False,False,Complete,Normal,available,available,2022-02-18T21:44:16.988708,2022-02-18T21:44:16.988708,1,Clausura,Estadio Cuauhtémoc,Óscar Mejía García,Nicolás Ricardo Larcamón,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3816809,2022-04-16,02:06:00.000,Mexico - Liga MX,2021/2022,Tijuana,América,1,3,,False,False,Complete,Normal,available,available,2024-10-14T16:55:54.851078,2024-10-14T16:55:54.851078,14,Clausura,Estadio Caliente,Luis Enrique Santander Aguirre,Sebastián Ariel Méndez Pardiñas,Fernando Ortiz,1.1.0,2,2,2021/2022,Win
3799462,2021-07-23,02:00:00.000,Mexico - Liga MX,2021/2022,Querétaro,América,0,0,,False,False,Complete,Normal,available,available,2021-08-19T14:41:39.631000,2021-08-19T14:41:39.631000,1,Apertura,Estadio La Corregidora,Marco Antonio Ortíz Nava,Héctor Altamirano Escudero,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3816668,2022-01-23,03:00:00.000,Mexico - Liga MX,2021/2022,América,Atlas,0,2,,False,False,Complete,Normal,available,available,2022-02-06T14:26:20.989848,2022-02-06T14:26:20.989848,3,Clausura,Estadio Azteca,Marco Antonio Ortíz Nava,Santiago Hernán Solari Poggio,Diego Martín Cocca Pera,1.1.0,2,2,2021/2022,Loss
