match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,collection_status,play_status,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,season_name
3939831,2024-07-14,01:10:00.000,Mexico - Liga MX,2024/2025,Toluca,Juárez,3,2,,False,False,Complete,Normal,available,available,2024-07-17T19:59:49.032573,2024-07-17T19:59:49.032573,2,Apertura,Estadio Nemesio Díez,Vicente Jassiel Reynoso Arce,Renato Manuel Alves Paiva,"Maurício Nogueira Barbieri, Claudio Andrés del Tránsito Maldonado Rivera",1.1.0,2,2,2024/2025
3939902,2024-09-29,01:05:00.000,Mexico - Liga MX,2024/2025,Pachuca,Cruz Azul,2,4,,False,False,Complete,Normal,available,available,2024-10-03T19:18:29.420626,2024-10-03T19:18:29.420626,10,Apertura,Estadio Hidalgo,Adonai Escobedo González,Jorge Guillermo Almada Álves,Martin Anselmi,1.1.0,2,2,2024/2025
3972091,2025-02-26,03:00:00.000,Mexico - Liga MX,2024/2025,Tijuana,Pumas UNAM,4,2,,False,False,Complete,Normal,available,available,2025-02-26T19:14:07.651069,2025-02-26T19:14:07.651069,9,Clausura,Estadio Caliente,Salvador Pérez Villalobos,Juan Carlos Osorio Arbeláez,"Gustavo Alberto Lema, José María Bazán",1.1.0,2,2,2024/2025
3972155,2025-04-17,01:00:00.000,Mexico - Liga MX,2024/2025,Monterrey,América,1,0,,False,False,Complete,Normal,available,available,2025-04-18T00:52:48.486631,2025-04-18T00:52:48.486631,16,Clausura,Estadio BBVA,Daniel Quintero Huittrón,Martín Gastón Demichelis,André Soares Jardine,1.1.0,2,2,2024/2025
3939888,2024-09-21,01:00:00.000,Mexico - Liga MX,2024/2025,Atlas,Querétaro,0,1,,False,False,Complete,Normal,available,available,2024-09-29T18:43:45.301592,2024-09-29T18:43:45.301592,9,Apertura,Estadio Jalisco,Jesus Rafael Lopez Valle,Beñat San José Gil,Mauro Néstor Gerk Larrea,1.1.0,2,2,2024/2025
3939826,2024-07-13,03:00:00.000,Mexico - Liga MX,2024/2025,Mazatlán,Atlético San Luis,2,2,,False,False,Complete,Normal,available,available,2024-07-20T16:10:17.520336,2024-07-20T16:10:17.520336,2,Apertura,Estadio El Encanto,Martín Molina Astorga,Víctor Manuel Vucetich Rojas,Domènec Torrent Font,1.1.0,2,2,2024/2025
3939915,2024-11-10,01:00:00.000,Mexico - Liga MX,2024/2025,Toluca,América,4,0,,False,False,Complete,Normal,available,available,2024-11-20T20:58:26.620867,2024-11-20T20:58:26.620867,17,Apertura,Estadio Nemesio Díez,Víctor Alfonso Cáceres Hernández,Renato Manuel Alves Paiva,André Soares Jardine,1.1.0,2,2,2024/2025
3972139,2025-04-06,01:00:00.000,Mexico - Liga MX,2024/2025,Atlético San Luis,Mazatlán,2,1,,False,False,Complete,Normal,available,available,2025-04-16T10:04:19.125305,2025-04-16T10:04:19.125305,14,Clausura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Jesus Rafael Lopez Valle,Domènec Torrent Font,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2024/2025
3939952,2024-11-06,01:00:00.000,Mexico - Liga MX,2024/2025,León,Mazatlán,0,0,,False,False,Complete,Normal,available,available,2024-11-06T19:13:34.478048,2024-11-06T19:13:34.478048,16,Apertura,Estadio León,Fernando Hernández Gómez,Manuel Eduardo Berizzo,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2024/2025
3995373,2025-05-23,02:00:00.000,Mexico - Liga MX,2024/2025,América,Toluca,0,0,,False,False,Complete,Normal,available,available,2025-05-31T11:38:41.532973,2025-05-31T11:38:41.532973,23,Clausura - Final,Estadio Ciudad de los Deportes,Daniel Quintero Huittrón,André Soares Jardine,Antonio Ricardo Mohamed Matijevich,1.1.0,2,2,2024/2025
3939881,2024-09-18,03:05:00.000,Mexico - Liga MX,2024/2025,Pumas UNAM,Puebla,1,0,,False,False,Complete,Normal,available,available,2024-09-18T20:26:27.031546,2024-09-18T20:26:27.031546,8,Apertura,Estadio Olímpico de Universitario (Ciudad de México),Iván Antonio López Sánchez,Gustavo Alberto Lema,José Manuel de la Torre Menchaca,1.1.0,2,2,2024/2025
3972116,2025-03-15,01:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,León,2,1,,False,False,Complete,Normal,available,available,2025-03-24T05:49:52.065950,2025-03-24T05:49:52.065950,12,Clausura,Estadio Victoria de Aguascalientes,Marco Antonio Ortíz Nava,Nicolás Ricardo Larcamón,Manuel Eduardo Berizzo,1.1.0,2,2,2024/2025
3939932,2024-10-24,01:00:00.000,Mexico - Liga MX,2024/2025,Monterrey,Pumas UNAM,0,0,,False,False,Complete,Normal,available,available,2024-10-30T18:52:18.417717,2024-10-30T18:52:18.417717,13,Apertura,Estadio BBVA,Adonai Escobedo González,Martín Gastón Demichelis,Gustavo Alberto Lema,1.1.0,2,2,2024/2025
3972088,2025-02-23,23:00:00.000,Mexico - Liga MX,2024/2025,Santos Laguna,Atlas,2,0,,False,False,Complete,Normal,available,available,2025-03-21T13:49:48.751493,2025-03-21T13:49:48.751493,8,Clausura,Estadio Nuevo Corona,Maximiliano Quintero Hernández,Fernando Ortiz,Gonzalo Pineda Reyes,1.1.0,2,2,2024/2025
3993919,2025-05-11,01:00:00.000,Mexico - Liga MX,2024/2025,Toluca,Monterrey,2,1,,False,False,Complete,Normal,available,available,2025-05-12T07:34:59.089205,2025-05-12T07:34:59.089205,20,Quarter-finals,Estadio Nemesio Díez,Fernando Hernández Gómez,Antonio Ricardo Mohamed Matijevich,Martín Gastón Demichelis,1.1.0,2,2,2024/2025
3972072,2025-02-16,03:10:00.000,Mexico - Liga MX,2024/2025,Toluca,Guadalajara,2,1,,False,False,Complete,Normal,available,available,2025-02-18T00:38:30.600254,2025-02-18T00:38:30.600254,7,Clausura,Estadio Nemesio Díez,Jesus Rafael Lopez Valle,Antonio Ricardo Mohamed Matijevich,Francisco Manuel Ruano Bausán,1.1.0,2,2,2024/2025
3972132,2025-04-05,03:05:00.000,Mexico - Liga MX,2024/2025,Puebla,Tigres UANL,0,0,,False,False,Complete,Normal,available,available,2025-08-30T16:14:20.970616,2025-08-30T16:14:20.970616,14,Clausura,Estadio Cuauhtémoc,Jorge Abraham Camacho Peregrina,Pablo Adrián Guede Barriero,Guido Hernán Pizarro Demestri,1.1.0,2,2,2024/2025
3972046,2025-01-30,01:00:00.000,Mexico - Liga MX,2024/2025,Querétaro,Pachuca,0,1,,False,False,Complete,Normal,available,available,2025-01-30T19:15:41.769476,2025-01-30T19:15:41.769476,4,Clausura,Estadio La Corregidora,Salvador Pérez Villalobos,Benjamín Mora Mendívil,Jorge Guillermo Almada Álves,1.1.0,2,2,2024/2025
3993200,2025-05-12,03:10:00.000,Mexico - Liga MX,2024/2025,Tigres UANL,Necaxa,2,2,,False,False,Complete,Normal,available,available,2025-05-23T12:29:06.557509,2025-05-23T12:29:06.557509,20,Quarter-finals,Estadio Universitario de Nuevo León,Marco Antonio Ortíz Nava,Guido Hernán Pizarro Demestri,Nicolás Ricardo Larcamón,1.1.0,2,2,2024/2025
3972031,2025-01-21,01:00:00.000,Mexico - Liga MX,2024/2025,Pachuca,Santos Laguna,2,1,,False,False,Complete,Normal,available,available,2025-01-29T22:31:52.910273,2025-01-29T22:31:52.910273,2,Clausura,Estadio Hidalgo,Vicente Jassiel Reynoso Arce,Jorge Guillermo Almada Álves,Fernando Ortiz,1.1.0,2,2,2024/2025
3972070,2025-02-15,03:00:00.000,Mexico - Liga MX,2024/2025,Tijuana,Juárez,1,2,,False,False,Complete,Normal,available,available,2025-02-24T03:21:54.997946,2025-02-24T03:21:54.997946,7,Clausura,Estadio Caliente,Guillermo Pacheco Larios,Juan Carlos Osorio Arbeláez,Martín Varini Di Zioli,1.1.0,2,2,2024/2025
3939960,2024-11-07,01:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,Atlético San Luis,1,1,,False,False,Complete,Normal,available,available,2024-11-16T22:32:38.265198,2024-11-16T22:32:38.265198,16,Apertura,Estadio Victoria de Aguascalientes,Jesus Rafael Lopez Valle,Luis Alberto Padilla Velasco,Domènec Torrent Font,1.1.0,2,2,2024/2025
3939879,2024-09-18,01:00:00.000,Mexico - Liga MX,2024/2025,Atlético San Luis,Cruz Azul,3,1,,False,False,Complete,Normal,available,available,2024-09-19T20:56:25.132164,2024-09-19T20:56:25.132164,8,Apertura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Óscar Mejía García,Domènec Torrent Font,Martin Anselmi,1.1.0,2,2,2024/2025
3939942,2024-10-28,00:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,Toluca,1,3,,False,False,Complete,Normal,available,available,2024-10-28T14:23:12.091858,2024-10-28T14:23:12.091858,14,Apertura,Estadio Victoria de Aguascalientes,Fernando Guerrero Ramírez,Eduardo Fentanes Orozco,Renato Manuel Alves Paiva,1.1.0,2,2,2024/2025
3972045,2025-01-29,01:00:00.000,Mexico - Liga MX,2024/2025,Puebla,Mazatlán,0,1,,False,False,Complete,Normal,available,available,2025-01-30T02:15:41.837373,2025-01-30T02:15:41.837373,4,Clausura,Estadio Cuauhtémoc,Daniel Quintero Huittrón,Pablo Adrián Guede Barriero,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2024/2025
3939930,2024-08-19,02:00:00.000,Mexico - Liga MX,2024/2025,Atlético San Luis,Querétaro,4,0,,False,False,Complete,Normal,available,available,2024-08-27T22:03:21.503784,2024-08-27T22:03:21.503784,13,Apertura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Jesus Rafael Lopez Valle,Domènec Torrent Font,Mauro Néstor Gerk Larrea,1.1.0,2,2,2024/2025
3972152,2025-04-16,03:05:00.000,Mexico - Liga MX,2024/2025,Cruz Azul,León,2,1,,False,False,Complete,Normal,available,available,2025-04-17T10:53:21.750410,2025-04-17T10:53:21.750410,16,Clausura,Estadio Olímpico de Universitario (Ciudad de México),Óscar Mejía García,Vicente Martín Sánchez Bragunde,Manuel Eduardo Berizzo,1.1.0,2,2,2024/2025
3939860,2024-08-25,18:00:00.000,Mexico - Liga MX,2024/2025,Toluca,Atlético San Luis,2,1,,False,False,Complete,Normal,available,available,2024-08-26T08:49:31.082846,2024-08-26T08:49:31.082846,5,Apertura,Estadio Nemesio Díez,Katia Itzel García,Renato Manuel Alves Paiva,Domènec Torrent Font,1.1.0,2,2,2024/2025
3972039,2025-01-26,01:05:00.000,Mexico - Liga MX,2024/2025,Santos Laguna,América,1,4,,False,False,Complete,Normal,available,available,2025-01-26T17:43:25.290717,2025-01-26T17:43:25.290717,3,Clausura,Estadio Nuevo Corona,Fernando Hernández Gómez,Fernando Ortiz,André Soares Jardine,1.1.0,2,2,2024/2025
3939823,2024-07-07,18:00:00.000,Mexico - Liga MX,2024/2025,Pumas UNAM,León,4,1,,False,False,Complete,Normal,available,available,2024-07-19T23:58:57.005703,2024-07-19T23:58:57.005703,1,Apertura,Estadio Olímpico de Universitario (Ciudad de México),Maximiliano Quintero Hernández,Gustavo Alberto Lema,Jorge Rodrigo Bava,1.1.0,2,2,2024/2025
3939943,2024-11-02,03:00:00.000,Mexico - Liga MX,2024/2025,Mazatlán,América,0,5,,False,False,Complete,Normal,available,available,2024-11-02T13:10:37.889966,2024-11-02T13:10:37.889966,15,Apertura,Estadio El Encanto,Adonai Escobedo González,Víctor Manuel Vucetich Rojas,André Soares Jardine,1.1.0,2,2,2024/2025
3972122,2025-03-17,02:00:00.000,Mexico - Liga MX,2024/2025,Pachuca,Tijuana,4,1,,False,False,Complete,Normal,available,available,2025-03-18T08:09:37.665472,2025-03-18T08:09:37.665472,12,Clausura,Estadio Hidalgo,Jorge Abraham Camacho Peregrina,Jorge Guillermo Almada Álves,Cirilo Saucedo Nájera,1.1.0,2,2,2024/2025
3939926,2024-10-23,03:06:00.000,Mexico - Liga MX,2024/2025,Mazatlán,Tigres UANL,2,0,,False,False,Complete,Normal,available,available,2024-11-01T14:43:10.831804,2024-11-01T14:43:10.831804,13,Apertura,Estadio El Encanto,César Arturo Ramos Palazuelos,Víctor Manuel Vucetich Rojas,Veljko Paunovic,1.1.0,2,2,2024/2025
3972074,2025-02-15,03:00:00.000,Mexico - Liga MX,2024/2025,América,Necaxa,2,3,,False,False,Complete,Normal,available,available,2025-02-15T17:45:40.669276,2025-02-15T17:45:40.669276,7,Clausura,Estadio Ciudad de los Deportes,Óscar Mejía García,André Soares Jardine,Nicolás Ricardo Larcamón,1.1.0,2,2,2024/2025
3939896,2024-09-23,01:10:00.000,Mexico - Liga MX,2024/2025,Juárez,Tigres UANL,0,1,,False,False,Complete,Normal,available,available,2024-09-29T20:41:10.961805,2024-09-29T20:41:10.961805,9,Apertura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Víctor Alfonso Cáceres Hernández,Maurício Nogueira Barbieri,Veljko Paunovic,1.1.0,2,2,2024/2025
3972065,2025-02-10,00:00:00.000,Mexico - Liga MX,2024/2025,Pumas UNAM,Mazatlán,1,0,,False,False,Complete,Normal,available,available,2025-02-11T13:57:10.131312,2025-02-11T13:57:10.131312,6,Clausura,Estadio Olímpico de Universitario (Ciudad de México),Víctor Alfonso Cáceres Hernández,Gustavo Alberto Lema,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2024/2025
3939895,2024-09-22,23:00:00.000,Mexico - Liga MX,2024/2025,Pumas UNAM,Tijuana,1,0,,False,False,Complete,Normal,available,available,2024-10-02T20:17:02.368125,2024-10-02T20:17:02.368125,9,Apertura,Estadio Olímpico de Universitario (Ciudad de México),Luis Enrique Santander Aguirre,Gustavo Alberto Lema,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3971432,2024-12-13,02:00:00.000,Mexico - Liga MX,2024/2025,América,Monterrey,2,1,,False,False,Complete,Normal,available,available,2024-12-27T02:55:04.647833,2024-12-27T02:55:04.647833,24,Finals,Estadio Cuauhtémoc,Víctor Alfonso Cáceres Hernández,André Soares Jardine,Martín Gastón Demichelis,1.1.0,2,2,2024/2025
3939875,2024-09-14,22:45:00.000,Mexico - Liga MX,2024/2025,Toluca,Tijuana,4,0,,False,False,Complete,Normal,available,available,2024-09-26T17:30:59.344528,2024-09-26T17:30:59.344528,7,Apertura,Estadio Nemesio Díez,Ismael Rosario Lopez Peñuelas,Renato Manuel Alves Paiva,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3939899,2024-09-28,02:00:00.000,Mexico - Liga MX,2024/2025,Tigres UANL,León,2,2,,False,False,Complete,Normal,available,available,2024-10-05T05:43:11.502819,2024-10-05T05:43:11.502819,10,Apertura,Estadio Universitario de Nuevo León,Daniel Quintero Huittrón,Veljko Paunovic,Manuel Eduardo Berizzo,1.1.0,2,2,2024/2025
3939866,2024-09-01,01:00:00.000,Mexico - Liga MX,2024/2025,Monterrey,Toluca,1,2,,False,False,Complete,Normal,available,available,2024-09-11T05:53:23.037482,2024-09-11T05:53:23.037482,6,Apertura,Estadio BBVA,Fernando Guerrero Ramírez,Martín Gastón Demichelis,Renato Manuel Alves Paiva,1.1.0,2,2,2024/2025
3972033,2025-01-25,03:00:00.000,Mexico - Liga MX,2024/2025,Tijuana,Querétaro,2,1,,False,False,Complete,Normal,available,available,2025-01-26T22:10:41.150423,2025-01-26T22:10:41.150423,3,Clausura,Estadio Caliente,Karen Hernández Andrade,Juan Carlos Osorio Arbeláez,Benjamín Mora Mendívil,1.1.0,2,2,2024/2025
3972090,2025-02-26,03:00:00.000,Mexico - Liga MX,2024/2025,Mazatlán,Monterrey,1,0,,False,False,Complete,Normal,available,available,2025-02-26T15:44:14.974550,2025-02-26T15:44:14.974550,9,Clausura,Estadio El Encanto,Abraham de Jesús Quirarte Contreras,Víctor Manuel Vucetich Rojas,Martín Gastón Demichelis,1.1.0,2,2,2024/2025
3969396,2024-12-01,01:10:00.000,Mexico - Liga MX,2024/2025,Cruz Azul,Tijuana,3,0,,False,False,Complete,Normal,available,available,2024-12-21T17:09:50.781095,2024-12-21T17:09:50.781095,21,Apertura - Quarter-finals,Estadio Ciudad de los Deportes,Víctor Alfonso Cáceres Hernández,Martin Anselmi,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3972052,2025-02-02,01:00:00.000,Mexico - Liga MX,2024/2025,Pachuca,Atlas,0,0,,False,False,Complete,Normal,available,available,2025-02-10T14:55:05.688294,2025-02-10T14:55:05.688294,5,Clausura,Estadio Hidalgo,Jesus Rafael Lopez Valle,Jorge Guillermo Almada Álves,Gonzalo Pineda Reyes,1.1.0,2,2,2024/2025
3968407,2024-11-22,03:00:00.000,Mexico - Liga MX,2024/2025,Tijuana,América,2,2,,False,False,Complete,Normal,available,available,2024-12-04T13:23:36.900287,2024-12-04T13:23:36.900287,18,Play-offs - Semi-Finals,Estadio Caliente,Adonai Escobedo González,Juan Carlos Osorio Arbeláez,André Soares Jardine,1.1.0,2,2,2024/2025
3972051,2025-02-01,03:05:00.000,Mexico - Liga MX,2024/2025,Tijuana,Cruz Azul,2,3,,False,False,Complete,Normal,available,available,2025-02-10T15:34:41.410171,2025-02-10T15:34:41.410171,5,Clausura,Estadio Caliente,Mario Terrazas Chávez,Juan Carlos Osorio Arbeláez,Vicente Martín Sánchez Bragunde,1.1.0,2,2,2024/2025
3939877,2024-09-15,02:35:00.000,Mexico - Liga MX,2024/2025,León,Cruz Azul,1,2,,False,False,Complete,Normal,available,available,2024-09-20T13:33:02.986526,2024-09-20T13:33:02.986526,7,Apertura,Estadio León,Maximiliano Quintero Hernández,Manuel Eduardo Berizzo,Martin Anselmi,1.1.0,2,2,2024/2025
3972029,2025-01-18,23:00:00.000,Mexico - Liga MX,2024/2025,Juárez,Cruz Azul,1,0,,False,False,Complete,Normal,available,available,2025-01-26T11:36:13.858979,2025-01-26T11:36:13.858979,2,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Iván Antonio López Sánchez,Martín Varini Di Zioli,Martin Anselmi,1.1.0,2,2,2024/2025
3972110,2025-03-09,01:00:00.000,Mexico - Liga MX,2024/2025,Pachuca,Mazatlán,1,1,,False,False,Complete,Normal,available,available,2025-03-12T00:14:40.878485,2025-03-12T00:14:40.878485,11,Clausura,Estadio Hidalgo,Maximiliano Quintero Hernández,Jorge Guillermo Almada Álves,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2024/2025
3972026,2025-01-18,01:00:00.000,Mexico - Liga MX,2024/2025,Puebla,Atlético San Luis,1,2,,False,False,Complete,Normal,available,available,2025-01-19T01:26:28.595984,2025-01-19T01:26:28.595984,2,Clausura,Estadio Cuauhtémoc,Abraham de Jesús Quirarte Contreras,Pablo Adrián Guede Barriero,Domènec Torrent Font,1.1.0,2,2,2024/2025
3972100,2025-03-01,23:00:00.000,Mexico - Liga MX,2024/2025,América,Toluca,3,0,,False,False,Complete,Normal,available,available,2025-03-06T18:19:38.492784,2025-03-06T18:19:38.492784,10,Clausura,Estadio Ciudad de los Deportes,Jesus Rafael Lopez Valle,André Soares Jardine,Antonio Ricardo Mohamed Matijevich,1.1.0,2,2,2024/2025
3972020,2025-01-11,23:00:00.000,Mexico - Liga MX,2024/2025,Atlético San Luis,Tigres UANL,1,3,,False,False,Complete,Normal,available,available,2025-01-31T17:07:30.088595,2025-01-31T17:07:30.088595,1,Clausura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Guillermo Pacheco Larios,Domènec Torrent Font,Veljko Paunovic,1.1.0,2,2,2024/2025
3939857,2024-08-25,01:00:00.000,Mexico - Liga MX,2024/2025,Atlas,Pumas UNAM,2,1,,False,False,Complete,Normal,available,available,2024-11-04T19:44:20.373239,2024-11-04T19:44:20.373239,5,Apertura,Estadio Jalisco,Fernando Hernández Gómez,Beñat San José Gil,Gustavo Alberto Lema,1.1.0,2,2,2024/2025
3939855,2024-08-24,23:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,Juárez,3,0,,False,False,Complete,Normal,available,available,2024-09-11T21:36:11.353368,2024-09-11T21:36:11.353368,5,Apertura,Estadio Victoria de Aguascalientes,Martín Molina Astorga,Eduardo Fentanes Orozco,Maurício Nogueira Barbieri,1.1.0,2,2,2024/2025
3939830,2024-07-13,23:00:00.000,Mexico - Liga MX,2024/2025,León,Pachuca,0,0,,False,False,Complete,Normal,available,available,2024-07-20T09:33:08.950849,2024-07-20T09:33:08.950849,2,Apertura,Estadio León,Salvador Pérez Villalobos,Jorge Rodrigo Bava,Jorge Guillermo Almada Álves,1.1.0,2,2,2024/2025
3939851,2024-07-22,01:05:00.000,Mexico - Liga MX,2024/2025,León,Necaxa,1,1,,False,False,Complete,Normal,available,available,2024-07-22T13:30:26.873346,2024-07-22T13:30:26.873346,4,Apertura,Estadio León,Luis Alfredo García Rodríguez,Jorge Rodrigo Bava,Eduardo Fentanes Orozco,1.1.0,2,2,2024/2025
3972082,2025-02-22,03:00:00.000,Mexico - Liga MX,2024/2025,Puebla,Tijuana,2,0,,False,False,Complete,Normal,available,available,2025-02-24T19:41:44.745359,2025-02-24T19:41:44.745359,8,Clausura,Estadio Cuauhtémoc,Marco Antonio Ortíz Nava,Pablo Adrián Guede Barriero,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3939843,2024-07-20,01:00:00.000,Mexico - Liga MX,2024/2025,Atlético San Luis,Tijuana,1,1,,False,False,Complete,Normal,available,available,2024-07-21T16:39:37.648584,2024-07-21T16:39:37.648584,4,Apertura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Mario Terrazas Chávez,Domènec Torrent Font,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3972084,2025-02-23,01:00:00.000,Mexico - Liga MX,2024/2025,León,Tigres UANL,1,0,,False,False,Complete,Normal,available,available,2025-02-23T13:13:25.751276,2025-02-23T13:13:25.751276,8,Clausura,Estadio León,Óscar Mejía García,Manuel Eduardo Berizzo,Veljko Paunovic,1.1.0,2,2,2024/2025
3939833,2024-07-14,03:10:00.000,Mexico - Liga MX,2024/2025,Monterrey,Cruz Azul,0,4,,False,False,Complete,Normal,available,available,2024-07-20T18:41:56.954248,2024-07-20T18:41:56.954248,2,Apertura,Estadio BBVA,Maximiliano Quintero Hernández,Fernando Ortiz,Martin Anselmi,1.1.0,2,2,2024/2025
3972067,2025-02-09,01:00:00.000,Mexico - Liga MX,2024/2025,Tigres UANL,Atlas,2,1,,False,False,Complete,Normal,available,available,2025-02-13T00:30:57.852146,2025-02-13T00:30:57.852146,6,Clausura,Estadio Universitario de Nuevo León,Adonai Escobedo González,Veljko Paunovic,Gonzalo Pineda Reyes,1.1.0,2,2,2024/2025
3939829,2024-07-13,23:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,Puebla,4,1,,False,False,Complete,Normal,available,available,2024-07-31T15:39:47.662044,2024-07-31T15:39:47.662044,2,Apertura,Estadio Victoria de Aguascalientes,Abraham de Jesús Quirarte Contreras,Eduardo Fentanes Orozco,José Manuel de la Torre Menchaca,1.1.0,2,2,2024/2025
3969393,2024-11-29,03:10:00.000,Mexico - Liga MX,2024/2025,Monterrey,Pumas UNAM,1,0,,False,False,Complete,Normal,available,available,2024-12-17T23:23:57.247766,2024-12-17T23:23:57.247766,20,Apertura - Quarter-finals,Estadio BBVA,Daniel Quintero Huittrón,Martín Gastón Demichelis,Gustavo Alberto Lema,1.1.0,2,2,2024/2025
3939818,2024-07-06,01:00:00.000,Mexico - Liga MX,2024/2025,Querétaro,Tijuana,1,2,,False,False,Complete,Normal,available,available,2024-07-09T16:38:15.186646,2024-07-09T16:38:15.186646,1,Apertura,Estadio La Corregidora,Luis Alfredo García Rodríguez,Mauro Néstor Gerk Larrea,Juan Carlos Osorio Arbeláez,1.1.0,2,2,2024/2025
3939966,2024-11-10,23:00:00.000,Mexico - Liga MX,2024/2025,Necaxa,Atlas,0,0,,False,False,Complete,Normal,available,available,2024-11-16T16:11:17.780522,2024-11-16T16:11:17.780522,17,Apertura,Estadio Victoria de Aguascalientes,Marco Antonio Ortíz Nava,Luis Alberto Padilla Velasco,Beñat San José Gil,1.1.0,2,2,2024/2025
3972086,2025-02-23,01:00:00.000,Mexico - Liga MX,2024/2025,Monterrey,Atlético San Luis,3,1,,False,False,Complete,Normal,available,available,2025-02-23T11:39:39.120253,2025-02-23T11:39:39.120253,8,Clausura,Estadio BBVA,Daniel Quintero Huittrón,Martín Gastón Demichelis,Domènec Torrent Font,1.1.0,2,2,2024/2025
3939935,2024-10-26,03:00:00.000,Mexico - Liga MX,2024/2025,Puebla,Guadalajara,1,0,,False,False,Complete,Normal,available,available,2024-10-28T18:59:19.598831,2024-10-28T18:59:19.598831,14,Apertura,Estadio Cuauhtémoc,Ismael Rosario Lopez Peñuelas,José Manuel de la Torre Menchaca,Arturo Ortega Juárez,1.1.0,2,2,2024/2025
3972035,2025-01-25,23:00:00.000,Mexico - Liga MX,2024/2025,León,Juárez,1,0,,False,False,Complete,Normal,available,available,2025-02-15T18:15:48.482375,2025-02-15T18:15:48.482375,3,Clausura,Estadio León,Mario Terrazas Chávez,Manuel Eduardo Berizzo,Martín Varini Di Zioli,1.1.0,2,2,2024/2025
3939850,2024-07-21,23:00:00.000,Mexico - Liga MX,2024/2025,Pumas UNAM,Pachuca,2,0,,False,False,Complete,Normal,available,available,2024-07-28T01:05:04.963685,2024-07-28T01:05:04.963685,4,Apertura,Estadio Olímpico de Universitario (Ciudad de México),Vicente Jassiel Reynoso Arce,Gustavo Alberto Lema,Jorge Guillermo Almada Álves,1.1.0,2,2,2024/2025
3972018,2025-01-12,01:05:00.000,Mexico - Liga MX,2024/2025,Guadalajara,Santos Laguna,1,0,,False,False,Complete,Normal,available,available,2025-01-30T04:52:36.113866,2025-01-30T04:52:36.113866,1,Clausura,Estadio Akron,Daniel Quintero Huittrón,Óscar García Junyent,Fernando Ortiz,1.1.0,2,2,2024/2025
3939832,2024-07-14,01:05:00.000,Mexico - Liga MX,2024/2025,Santos Laguna,Pumas UNAM,1,1,,False,False,Complete,Normal,available,available,2024-07-30T15:04:54.675248,2024-07-30T15:04:54.675248,2,Apertura,Estadio Nuevo Corona,Mario Terrazas Chávez,Marcos Ignacio Ambriz Espinoza,Gustavo Alberto Lema,1.1.0,2,2,2024/2025
3939922,2024-10-20,01:06:00.000,Mexico - Liga MX,2024/2025,Juárez,León,2,3,,False,False,Complete,Normal,available,available,2024-10-31T18:20:01.239093,2024-10-31T18:20:01.239093,12,Apertura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Víctor Alfonso Cáceres Hernández,Maurício Nogueira Barbieri,Manuel Eduardo Berizzo,1.1.0,2,2,2024/2025
3972119,2025-03-16,01:10:00.000,Mexico - Liga MX,2024/2025,Juárez,Guadalajara,1,1,,False,False,Complete,Normal,available,available,2025-03-23T07:39:32.976909,2025-03-23T07:39:32.976909,12,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Fernando Hernández Gómez,Martín Varini Di Zioli,Héctor Altamirano Escudero,1.1.0,2,2,2024/2025
3939912,2024-10-06,01:00:00.000,Mexico - Liga MX,2024/2025,Toluca,Pumas UNAM,1,1,,False,False,Complete,Normal,available,available,2024-10-12T21:58:43.869228,2024-10-12T21:58:43.869228,11,Apertura,Estadio Nemesio Díez,Adonai Escobedo González,Renato Manuel Alves Paiva,Gustavo Alberto Lema,1.1.0,2,2,2024/2025
