match_id,minute,second,type.name,team.name,player.name,location.x,location.y,obv_total_net
3939819,22,29,Carry,América,Jonathan dos Santos Ramírez,89.5,57.6,3.496483e-4
3939819,22,30,Pass,América,Jonathan dos Santos Ramírez,89.3,57.5,0.0048306026
3939819,22,31,Ball Receipt*,América,Richard Rafael Sánchez Guerrero,88.4,45.4,NA
3939819,22,31,Carry,América,Richard Rafael Sánchez Guerrero,88.4,45.4,-4.890366e-4
3939819,22,32,Pass,América,Richard Rafael Sánchez Guerrero,88.8,45.2,-0.0063835653
3939819,22,33,Ball Receipt*,América,Jonathan dos Santos Ramírez,84.4,54.7,NA
3939819,22,33,Carry,América,Jonathan dos Santos Ramírez,84.4,54.7,-0.0011020685
3939819,22,33,Pass,América,Jonathan dos Santos Ramírez,83.8,53.9,-0.0028662961
3939819,22,34,Ball Receipt*,América,Javairô Dilrosun,84.7,63.8,NA
3939819,22,34,Carry,América,Javairô Dilrosun,84.7,63.8,0.0040143095
3939819,22,37,Pass,América,Javairô Dilrosun,90,62.2,0.0010519987
3939819,22,38,Ball Receipt*,América,Álvaro Fidalgo Fernández,98.5,68.4,NA
3939819,22,38,Carry,América,Álvaro Fidalgo Fernández,98.5,68.4,0.0022172723
3939819,22,40,Pass,América,Álvaro Fidalgo Fernández,95,61.5,0.0073104044
3939819,22,41,Pressure,Atlético San Luis,Óscar Uriel Macías Mora,25.1,32.9,NA
3939819,22,41,Ball Receipt*,América,Richard Rafael Sánchez Guerrero,93.9,46.3,NA
3939819,22,41,Pass,América,Richard Rafael Sánchez Guerrero,92.8,47.2,-0.0045921663
3939819,22,42,Ball Receipt*,América,Álvaro Fidalgo Fernández,89.7,50,NA
3939819,22,42,Carry,América,Álvaro Fidalgo Fernández,89.7,50,-0.001834074
3939819,22,42,Pressure,Atlético San Luis,Óscar Uriel Macías Mora,28.4,30.3,NA
3939819,22,42,Dribble,América,Álvaro Fidalgo Fernández,89,47.2,-0.025750624
3939819,22,42,Duel,Atlético San Luis,Óscar Uriel Macías Mora,31.1,32.9,0.025750624
3939819,22,44,Pass,Atlético San Luis,Juan Manuel Sanabria Magole,27.8,28.3,-0.0206636814
3939819,22,44,Ball Receipt*,Atlético San Luis,Mateo Klimowicz,32.2,19.3,NA
3939819,22,44,Ball Recovery,América,Jonathan dos Santos Ramírez,88,58.2,NA
3939819,22,44,Carry,América,Jonathan dos Santos Ramírez,88,58.2,0.0221906183
3939819,22,48,Pass,América,Jonathan dos Santos Ramírez,84.2,42,-0.0038187392
3939819,22,50,Ball Receipt*,América,Cristian Yonathan Calderón Del Real,96.5,4.8,NA
3939819,22,50,Carry,América,Cristian Yonathan Calderón Del Real,96.5,4.8,9.291507e-4
3939819,22,51,Pass,América,Cristian Yonathan Calderón Del Real,99,4.1,0.0015284996
3939819,22,52,Ball Receipt*,América,Alejandro Zendejas Saavedra,96.3,14.7,NA
3939819,22,52,Carry,América,Alejandro Zendejas Saavedra,96.3,14.7,-0.0044916077
3939819,22,55,Pass,América,Alejandro Zendejas Saavedra,86.4,14.9,0.0016561691
3939819,22,56,Ball Receipt*,América,Jonathan dos Santos Ramírez,83.8,21.3,NA
3939819,22,56,Pass,América,Jonathan dos Santos Ramírez,84.2,20.7,-0.0067434702
3939819,22,57,Ball Receipt*,América,Ramón Juárez Del Castillo,74.7,9.2,NA
3939819,22,57,Carry,América,Ramón Juárez Del Castillo,74.7,9.2,-3.176406e-4
3939819,22,58,Pass,América,Ramón Juárez Del Castillo,73.6,8.8,5.918862e-4
3939819,22,59,Ball Receipt*,América,Jonathan dos Santos Ramírez,81,12.5,NA
3939819,22,59,Carry,América,Jonathan dos Santos Ramírez,81,12.5,-3.383709e-4
3939819,23,2,Pressure,Atlético San Luis,Luis Ronaldo Nájera Reyna,42.4,68,NA
3939819,23,4,Pass,América,Jonathan dos Santos Ramírez,73.1,7.6,-6.353082e-4
3939819,23,5,Ball Receipt*,América,Cristian Yonathan Calderón Del Real,80,2.1,NA
3939819,23,5,Carry,América,Cristian Yonathan Calderón Del Real,80,2.1,0
3939819,23,6,Pass,América,Cristian Yonathan Calderón Del Real,80,2.1,0.0011023972
3939819,23,6,Pressure,Atlético San Luis,Julio César Domínguez Juárez,39.1,70.2,NA
3939819,23,6,Ball Receipt*,América,Alejandro Zendejas Saavedra,79.5,10.1,NA
3939819,23,6,Carry,América,Alejandro Zendejas Saavedra,79.5,10.1,-0.0028004311
3939819,23,6,Foul Committed,Atlético San Luis,Julio César Domínguez Juárez,41.2,72.2,0.0028004311
3939819,23,6,Foul Won,América,Alejandro Zendejas Saavedra,78.9,7.9,NA
3939819,24,3,Pass,América,Richard Rafael Sánchez Guerrero,78.7,4.5,0.0038849507
3939819,24,4,Ball Receipt*,América,Jonathan dos Santos Ramírez,75.5,13.4,NA
3939819,24,4,Carry,América,Jonathan dos Santos Ramírez,75.5,13.4,1.397394e-4
3939819,24,6,Pass,América,Jonathan dos Santos Ramírez,75.6,13.2,0.0022282032
3939819,24,7,Ball Receipt*,América,Alejandro Zendejas Saavedra,95.7,4.5,NA
3939819,24,7,Carry,América,Alejandro Zendejas Saavedra,95.7,4.5,0.0011823019
3939819,24,10,Pressure,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,22.2,74.2,NA
3939819,24,10,Dispossessed,América,Alejandro Zendejas Saavedra,99.4,3.9,NA
3939819,24,10,Duel,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,20.7,76.2,-0.0011823019
3939819,24,12,Pass,América,Alejandro Zendejas Saavedra,95.7,2.6,0.0056258072
3939819,24,13,Ball Receipt*,América,Jonathan dos Santos Ramírez,84.2,3.8,NA
3939819,24,13,Carry,América,Jonathan dos Santos Ramírez,84.2,3.8,-4.475052e-4
3939819,24,14,Pass,América,Jonathan dos Santos Ramírez,79.7,3,-0.0025562411
3939819,24,16,Ball Receipt*,América,Ramón Juárez Del Castillo,61.9,12,NA
3939819,24,16,Carry,América,Ramón Juárez Del Castillo,61.9,12,3.949935e-4
3939819,24,19,Pass,América,Ramón Juárez Del Castillo,61.9,10.7,-0.0036462517
3939819,24,20,Ball Receipt*,América,Jonathan dos Santos Ramírez,68.3,3.4,NA
3939819,24,20,Carry,América,Jonathan dos Santos Ramírez,68.3,3.4,0.0060746586
3939819,24,24,Pressure,Atlético San Luis,Óscar Uriel Macías Mora,37,69,NA
3939819,24,24,Pass,América,Jonathan dos Santos Ramírez,81.5,10.7,2.174461e-4
3939819,24,25,Ball Receipt*,América,Cristian Yonathan Calderón Del Real,86.7,1.7,NA
3939819,24,25,Carry,América,Cristian Yonathan Calderón Del Real,86.7,1.7,0
3939819,24,26,Pass,América,Cristian Yonathan Calderón Del Real,86.7,1.7,0.005496175
3939819,24,29,Ball Receipt*,América,Alejandro Zendejas Saavedra,105.6,3.4,NA
3939819,24,29,Carry,América,Alejandro Zendejas Saavedra,105.6,3.4,0.0037201587
3939819,24,30,Pass,América,Alejandro Zendejas Saavedra,115.9,4.1,0.0660693822
3939819,24,32,Duel,Atlético San Luis,Aldo Jafid Cruz Sánchez,9.2,39.5,NA
3939819,24,32,Shot,América,Henry Josué Martín Mex,110.9,40.6,-0.0937906504
3939819,24,32,Ball Receipt*,América,Henry Josué Martín Mex,110.9,40.6,NA
3939819,24,34,Goal Keeper,Atlético San Luis,Andrés Eduardo Sánchez Rodríguez,0.8,41.2,NA
3939819,27,28,Pass,Atlético San Luis,Andrés Eduardo Sánchez Rodríguez,6.8,40.7,-0.0058059632
